"gateway ID","node MAC","UTC timestamp","us count","frequency","RF chain","RX chain","status","size","modulation","bandwidth","datarate","coderate","RSSI","SNR","payload"
"AA555A0000000101","","2016-01-10 11:18:34.025Z",1570867620, 868000000,0, 5,"CRC_BAD",224,"LORA",125000,"SF7"   ,"2/3",-117,-11.5,"89E1AE5D-AC0D3E23-68500025-5A4785C0-053EA8FB-119FC1AD-2AE854AC-6DD20676-0A50B449-AEF9C8C8-2E76A0CC-5B3CDD43-DE9636E8-8F8425B6-FA435220-E50268F1-53DE15C6-2D4C0CBB-EC20D6FC-3B92EEF0-83A125AF-CA0D5220-99164611-1B0A38F1-227DC47A-EB3FFE06-0AF46743-A3181627-BC55E6B3-13F29383-D097D52E-8EDD470D-9CA5DDA2-AD5A1C93-38F445B7-D274B6BA-DDD4C7DD-10BD81C2-215E4795-594E45EA-F65197CE-E74B2D57-0088FD03-6D0B6586-2261A67F-90A596FB-C8C60A59-6F3BF605-25A208EA-6151B8B2-8AE7D2D5-E21A0DEE-2E9B88FA-38BB1489-3D5E5500-0F34EF30"
"AA555A0000000101","","2016-01-10 11:23:11.904Z",1848737331, 868500000,1, 2,"CRC_BAD",121,"LORA",125000,"SF7"   ,"1/2",-119,-11.2,"31AB8310-A79E2B29-558F0EE6-9A7F9574-9C4AD9F7-187C34EA-E73C50E0-EEEB95E5-4ECEEE20-57890A42-A24FBA0E-1BDE8FC4-F9A097DA-A4B58F87-504063C5-4643D79A-3F513539-DA5CF9B5-1DB872C8-4F676F21-E9C2C93B-74F8FB03-2AE4C14E-6B1D7A17-5507EABC-D7B1DA86-E0A7AFC5-AED53ECD-E3571688-C1D0E922-B9"
"AA555A0000000101","","2016-01-10 11:24:28.524Z",1925352339, 868300000,1, 1,"CRC_BAD",135,"LORA",125000,"SF7"   ,"2/3",-118,-11.0,"8293C52E-D3B99190-0BC659FA-D390B708-DE163037-539DAC3C-F7A108B4-AEC2D936-38E07EF0-9F742B25-95C999E9-5AA9015F-2AB19545-1A5374C3-834D852C-A469DD9F-A4C068BB-1128E8B6-E8FA1CD6-C3816A06-40B0CC08-36A3355C-F4B435C7-C1C0393D-08A501D2-B1B9F372-7A1C2BB0-15267829-5C631BD1-0C57D136-DB157A45-0A9C47A7-79EBABF6-61AB72"
"AA555A0000000101","","2016-01-10 11:24:39.274Z",1936102116, 868000000,0, 5,"CRC_BAD",250,"LORA",125000,"SF7"   ,"4/7",-118,-11.2,"9E1BA66A-FC8CE7F9-119ECF15-0F97B143-7A4F54C4-37AAA82E-5A05C50C-1D0A32AA-8CBA0B1B-078BAD7C-0735E7A3-D919CF48-64196E73-0FD3D0E8-89C7C0FF-CB15AB85-836EEDDF-E38815A8-55413643-97C4BD94-546FAE6D-B4EB4EC6-C91BE544-00AE081C-0E580CB2-28C73979-30DE8424-0C532C8F-3B558892-83CFF19A-925926FB-5E5C200E-3209A0F6-2C7C8F92-DCCCA8BE-F198D925-44AD3B37-0349EDA4-B46B3F6D-98C01E7B-4C87D4C0-1967A930-FFE9A68E-7AE3A74A-11E94B27-2E3129ED-5F04D2C8-4385E75B-A61FFDF0-B1846DA8-45D124CD-DB898CCD-F12AB7B7-DA9A5639-50A87E66-F2A432F2-6F583DFE-F93EEC4F-2E466ED3-27E9D050-51FB027C-139B81A9-638D"
"AA555A0000000101","","2016-01-10 11:26:42.650Z",2059471515, 868500000,1, 2,"CRC_BAD",145,"LORA",125000,"SF7"   ,"4/5",-115,-11.5,"E8D0692B-0FC5F4E3-938E35CC-193521EF-43F6B1E1-5227EE18-34FF8136-28A4039A-7A14D062-57F729A6-2F58F717-31C633EB-A0985F6C-036333C1-183C2C62-EC4A6434-62B93B1C-AE593B1A-E1B0AB2A-53640BF9-B3165936-8A9D6823-AA5FA472-CCA23B1E-95565E55-1E6FB938-A0E71466-0940C7D9-CA6B3C7C-9381FB41-085A3105-5E397E32-90AFD8D6-495CC097-63D8F490-8DD16D58-99"
"AA555A0000000101","","2016-01-10 11:26:45.601Z",2062423060, 868400000,0, 7,"CRC_BAD",250,"LORA",125000,"SF7"   ,"1/2",-115,-11.5,"3F65AFA0-511C468F-B5E9F457-475C9A55-D5422A53-10D6FC5D-A1636DEA-645362BB-D5C4B4CE-190FC257-A0CE019B-01C2F983-2E935CD3-96E38DC6-1E32461D-091B214D-46E9E8B3-6FBD9B0E-6AA9E066-BC7D087B-3D5F37FE-48CB7079-9A605473-32965D7A-C3357147-DE934F35-A1573725-B14401CE-4236CEDD-43C83A3B-AAF36C9E-CB9141C6-963E9BAA-CB843ADC-C7B2A9F6-51C21642-2C5639CF-F4B2A57A-880C164B-9B708FF6-4F276113-426E9DF1-43760862-73FBB10F-BED89EDB-59559DC6-8FCC8407-9762EBEB-2D763839-9F905D44-06DE0311-D7648093-F6CA4898-4980EF26-AD6DB8F3-5C59D07E-DB7E617A-CA792C0A-D61B8F93-071EAB26-BE33592C-E5710D33-5C23"
"AA555A0000000101","","2016-01-10 11:27:34.758Z",2111579436, 868000000,0, 5,"CRC_BAD",  8,"LORA",125000,"SF7"   ,"4/7",-114,-11.2,"730479CA-F39D6A58"
"AA555A0000000101","","2016-01-10 11:28:05.952Z",2142769172, 868200000,0, 6,"CRC_BAD",236,"LORA",125000,"SF7"   ,"4/7",-114,-11.8,"FF338562-71D988AC-3261567A-DC70FC3B-FCB90B32-F32FCE2D-106BA23B-87AEF015-3AB6D27F-04537B1B-659BDA3F-8C83A709-7C08AC9C-711E7564-1283ECFA-7A664C22-F6D5C9E7-9F660284-F030ABAB-D8736DE2-825A813B-B86687C9-A1040985-4D031C2A-C5E0BD97-32149993-BF6C2177-3FC21A4B-22F70B33-26EB12AD-88275515-B7EC8F7C-B9C67DD0-96D5F4AD-CB7681BF-4FD7EF43-48C9359D-1BCE0B05-7D82720F-E9874F1B-700AE381-D79A1733-4A4F98EE-7A04571D-23DB0139-5184BD75-89AED016-4A94763C-8B353BD1-51377FDE-FC93FD19-329EA686-C618AE2C-ED362CE6-51E361B6-9E827599-6E22F064-08BA2AE5-CAE0254A"
"AA555A0000000101","","2016-01-10 11:29:09.473Z",2206290932, 868200000,0, 6,"CRC_BAD", 37,"LORA",125000,"SF7"   ,"4/7",-114,-11.2,"E1AD5A16-FD2DEA7C-3FD65F6D-DE19726E-84ECAB44-6BFDB8EC-13877A59-6C9F3867-57418EA8-B3"
"AA555A0000000101","","2016-01-10 11:30:59.737Z",2316547155, 867600000,0, 3,"CRC_BAD",131,"LORA",125000,"SF7"   ,"4/5",-115,-11.8,"F4E633B7-FD93FCDC-0BF326FE-291877BE-CF7DD177-2AC2F744-C0F1EE30-46EA2D4D-FAAD987F-A7417133-8A2E56CE-ADD008F6-E3F1DC9A-80FC531A-6A392274-0575817A-D3829404-10D7B42D-F2C171DE-B9E56AC7-8AB64EC1-9DC35F7A-A2BEB134-DD4038EC-9E9AEDFA-81BB65F5-DFDDA96A-E75D2328-38C623D6-B966BAD0-044D3EA5-FCA51D0F-1184D4"
