"gateway ID","node MAC","UTC timestamp","us count","frequency","RF chain","RX chain","status","size","modulation","bandwidth","datarate","coderate","RSSI","SNR","payload"
"AA555A0000000101","","2016-01-09 16:17:56.642Z",1856192272, 868300000,1, 8,"CRC_BAD",215,"LORA",250000,"SF7"   ,"4/5",-113,-12.0,"EFB76C7F-29085BF9-0C1C273F-CBDA1573-5BA0EE38-EAB3191A-DBE68A93-B12BB28D-5E07CAD8-921DCC75-7070F1D3-9962C59E-D6BD83BF-EF777000-38133119-BA7BEE4D-FAA0B1F7-5ADED1F0-33998181-F5013B55-D7564813-EF00E8C2-D08EB87C-457AA921-BBEE4D4B-32652CCE-49B84691-916F9BAB-6A652347-6A3BA8FA-8E7AA6A9-52D70433-5606BE86-D4C07E39-2F938224-6F4702FA-BEE52055-FE8D4FE1-C1F77593-330F9847-2C0C7D86-7BE5306D-D4D5FA6D-BBE00911-A3D96B68-CB709EB0-2840BB43-25BC687F-7D1E3694-21C492F8-E466CC65-A79913D4-6EB4DDF8-1D137E"
"AA555A0000000101","","2016-01-09 16:18:24.963Z",1884510123, 868500000,1, 2,"CRC_BAD", 91,"LORA",125000,"SF7"   ,"4/7",-114,-11.0,"8E4BD14F-BDE8D02B-0F1731EA-1596D243-9D6BEADE-B8F9C991-D949D1F8-9051F28D-16C94F33-AE43C9A4-9DD3818A-FD6F928B-86AD9B3F-3C1EB94B-E5A562E0-D25011E3-CAEA9EB8-9FD65656-B7C4B983-6C3F20A1-2EA9FF1F-86BDB601-67F6F7"
"AA555A0000000101","","2016-01-09 16:19:49.301Z",1968843292, 868300000,1, 8,"CRC_BAD",120,"LORA",250000,"SF7"   ,""   ,-114,-11.5,"B44E87D7-97CCA50D-83550AB1-6B0B7D50-D7855E74-7C298B5A-B0A01993-71CD90E4-5A1CA8D0-80CCAAD1-19B88E06-37EB1C6D-EABDEB78-294C4D12-108B3BC3-DAB8F3A5-9F5B7F59-AFA04410-080CF036-1FD13B91-2CE0D679-B4354B08-6D7FCA43-E50A8E9A-E2294A37-4072E23C-E2F20E31-B5FF6A81-D4910DA9-3CCA2CEA"
"AA555A0000000101","","2016-01-09 16:21:05.215Z",2044753492, 868400000,0, 7,"CRC_BAD", 74,"LORA",125000,"SF7"   ,""   ,-115,-10.8,"E297D080-3627DE0E-AD3FA6FD-23C83FD0-8BA31F3E-B8A300FE-C1085284-88C4350D-B746E650-5F53724F-60CCEF3E-641B792D-986C1AF9-90A76F92-87869ED3-3F0AE904-1B09540D-AE2F7BF4-E71C"
"AA555A0000000101","","2016-01-09 16:22:08.418Z",2107953388, 867800000,0, 4,"CRC_BAD", 52,"LORA",125000,"SF8"   ,"1/2",-115,-14.5,"ADBEF3E4-D983DF20-1E13F25A-63CED0EF-1293DD3B-3F79C911-F766B2E0-5CFAAA8F-F0CB29F5-1B435783-0F5783B2-6FB73270-9236BD74"
"AA555A0000000101","","2016-01-09 16:24:05.814Z",2225344067, 868300000,1, 1,"CRC_BAD", 43,"LORA",125000,"SF7"   ,"4/5",-115,-11.2,"A2862496-9D4F196A-1896E16B-3D6A0CAF-91A15DD3-FE8D901D-15B0E11A-156D516B-8CBA307C-72C2CDE7-01DFEC"
"AA555A0000000101","","2016-01-09 16:24:26.069Z",2245599435, 868300000,1, 1,"CRC_BAD",206,"LORA",125000,"SF7"   ,"1/2",-115,-11.0,"D45C9AB9-CA7C20DD-9A73ED92-A2B58998-39776D7F-B25A2974-0B206247-72CA2D26-A0A77145-34A6088C-E76FC46F-336404E0-8374F5C0-08063363-229351A0-B9DCB1FF-517A45A1-3334CBDB-1F95B056-303629D3-2118AE20-91BB8FCD-AD03F21B-FA71F494-A0D5A2D9-121FD7CA-666D1069-8868AD09-CB435EC7-F248A2D5-477C630A-3EAB04EC-999084FC-7E8A10B6-70E046AE-1CEC9F28-973B06A6-9FD9E41B-BB57FDCE-AE77B41E-CA20F270-E5BE78C4-20D573E5-CE63F0AE-62B39F55-14CCB1EB-801306CA-B12F6D08-5E39170F-A502EADA-C65D4396-4FCC"
"AA555A0000000101","","2016-01-09 16:25:07.519Z",2287049035, 868000000,0, 0,"CRC_BAD", 48,"LORA",125000,"SF7"   ,""   ,-115,-11.5,"260CBDF6-7C60EC1E-8BC19F1B-836C27F9-222D0901-3A1A67D7-3B4B79AF-6FB09FB0-F8C49A0B-98BE050F-ED41EE93-E9EA9460"
"AA555A0000000101","","2016-01-09 16:26:19.092Z",2358616227, 867600000,0, 3,"CRC_BAD", 65,"LORA",125000,"SF7"   ,"4/7",-114,-10.8,"4CE5A396-0311DA05-4DD47BF3-028B9398-0A00C474-AD70B854-D0CF0704-77BCAD52-1B2D33B5-BCB89528-34DF4726-F53AF934-9AB32200-B1DF9067-AEE9EF6C-B1493DBB-0A"
"AA555A0000000101","","2016-01-09 16:26:38.199Z",2377721644, 868000000,0, 5,"CRC_BAD",224,"LORA",125000,"SF7"   ,""   ,-115,-11.0,"C1B9A35C-50E9421A-2E4EB9BD-FA7AF45D-D170E860-3669A684-68AA52D0-0B803A1A-9E7513DA-EB7DBB8F-E1AB14D8-C31B4481-DDAF15F7-5128A55B-24342589-10CAA174-3B6BBA09-6603B15C-D021CE8C-51F5F6C7-DBD5216D-1BEA3F0F-4C31975E-0CD10D40-22239083-75C21ACF-42323E97-DFFCD772-5F5C4670-22B35F37-9FAEAB7D-93D41DEB-8847A119-FC8810F7-1117AA9F-9A2E2A95-F9CA095D-1E1E152E-A5A237B4-6D19E571-346BCB4B-0ECB65AA-86391E51-90627D4D-336F8C33-B66FEAA5-7C6B22B2-FCD99B78-9F652269-2A51794D-7D798226-233ADF80-E865761D-93782FAA-E73D1ACB-CBEEBF3A"
"AA555A0000000101","","2016-01-09 16:29:04.893Z",2524408843, 867800000,0, 4,"CRC_BAD",110,"LORA",125000,"SF7"   ,"2/3",-114,-11.5,"37D4051E-88A0259D-7BAD33DD-6E82DF64-37451FA3-AADBD179-D2A0007A-298EB477-C60AE16B-74124701-F824D9D2-78AC9720-B66448A8-18425FFA-84525401-80014BB3-40092888-A0C4C8C1-35EF0890-66C2954C-AC0BA2E3-8666C7D0-3E572A74-E27624D3-422000DD-FDFD8ABD-D3F12AA9-7F2B"
"AA555A0000000101","","2016-01-09 16:30:50.270Z",2629781499, 868300000,1, 1,"CRC_BAD", 34,"LORA",125000,"SF7"   ,""   ,-115,-11.0,"BB4F67F4-4E796508-5E5B81F1-89FCFBCF-64C5C264-2F2CA14A-79AEC031-1B5A2767-A58D"
"AA555A0000000101","","2016-01-09 16:31:22.369Z",2661879436, 868400000,0, 7,"CRC_BAD",175,"LORA",125000,"SF7"   ,"1/2",-115,-11.8,"DD76B4F1-9BB7E414-5FDA8277-51A13A05-66D0D9EB-E8913976-750DCB93-7E0482FB-8C7E0281-7EC6FC32-0179FAA5-5D2F2E65-E9C2C197-5D189704-F4542B86-BD96DB62-290215EF-6A84D6A2-843FFC6C-6F522164-242E676F-147180CE-ECC00DA1-D384272D-CCA60D1D-D5BD33E2-882F6ED9-645C013F-1D427865-98A3C1E7-83FC0213-EC9B812E-D5B6AE6B-50F4C01C-024D0009-7AB5B6B5-C8541136-DC2EB86E-52E29F4D-1D726456-EFB4523C-BD9A61ED-2F833392-7D2CE1"
"AA555A0000000101","","2016-01-09 16:32:27.618Z",2727125019, 868300000,1, 1,"CRC_BAD", 72,"LORA",125000,"SF7"   ,"2/3",-117,-12.0,"2A3179B2-3C53B1AC-3D462BDE-8DE5C7E3-487A11D9-2038DABB-0D860AAD-D81F6C10-BC4968B3-F430CB7B-7BD19D3A-F85A9F11-F6902C44-0FEB9BFF-86D62248-51621C7E-5B20900C-23E4CCB3"
"AA555A0000000101","","2016-01-09 16:34:55.486Z",2874987308, 868000000,0, 0,"CRC_BAD",192,"LORA",125000,"SF8"   ,""   ,-114,-14.5,"DEFAD0F6-9ECFA5E3-4D13730F-9978F417-BB1C1B43-DBEBFDC4-54A12A66-6A5C62C6-B9F94E79-673BCD18-7975E115-AEEAABA1-D6003234-17B18AC4-1006B307-22A0530B-B9FC54EC-FAA2E89E-1EF9DBB5-932E3677-D2334768-F679D3EF-BB4AB4D5-BE5E2EAD-B319F9F9-83FB59F1-4DE43E2C-79231DB9-CEB9B012-BB3F017E-F1D41C76-ACF82BCB-9A083D7A-1CF48D6D-D4459CDA-78818B89-8136536C-F546E61A-120AE0A7-839568AA-8DE6C05D-CE416EC5-AD6AF5D6-A596AF12-6DDEC9AF-03A35362-D2E0C399-1417230B"
