"gateway ID","node MAC","UTC timestamp","us count","frequency","RF chain","RX chain","status","size","modulation","bandwidth","datarate","coderate","RSSI","SNR","payload"
"AA555A0000000101","","2016-01-09 05:18:33.000Z", 949118523, 868500000,1, 2,"CRC_BAD",114,"LORA",125000,"SF7"   ,"4/7",-119,-10.8,"0A63D179-FEBF60C6-4685C704-0BD4032F-E2ADB385-B91AC962-F81A001D-28322D87-EF69C675-89FDBC7E-5F5488C2-8CA36250-EA112B51-43C9AB0F-FC877972-B73B4F86-E5C50680-CFF99095-862F19D4-81ADF271-22CC4ADB-5AC2E482-C772F0EE-EBE9E6ED-CB8A3836-D3EAC997-FB945449-273D8C90-004F"
"AA555A0000000101","","2016-01-09 05:19:13.676Z", 989790932, 868300000,1, 8,"CRC_BAD",164,"LORA",250000,"SF7"   ,"4/5",-116,-11.8,"156CB8A3-D53EA1A5-06BF5E47-BB34FE6C-C7F59431-D01F822E-95B02319-E91265C9-E67CD468-CA804411-37C8BC86-1C02ECA8-58482D35-DC725858-BEEA8125-B64A6AE9-76231880-3974E99A-A43D0F71-7B4731B1-4CFD3135-F9049D74-181589B0-B8C95CFF-6E26C023-D41807F9-144C0A6A-FB0A155D-FE0B0994-E516FCC6-F8BA90E1-849DA876-3E883677-1A8E96EA-69047F74-BCF74E18-E111D66C-1D8C83FE-B555D0B8-443EA583-34425437"
"AA555A0000000101","","2016-01-09 05:23:49.275Z",1265377212, 868200000,0, 6,"CRC_BAD",116,"LORA",125000,"SF8"   ,"4/7",-119,-14.2,"744D9F4F-395497AD-6459E90E-915631E5-028D5837-7871D195-3A072DA2-46F0B8B5-B12D51D1-ACCEF481-B33589AB-6E9E47AB-AEE31F74-01A02E06-41302DE8-AA7D8218-E1B2355A-62D9B4FF-A0C86EE5-B3A5B87E-820E1676-4A01BAD3-A6B3BBC9-E039CD38-BC26E60F-985C4D6F-F3FD2B93-9C1D907F-851FFAF9"
"AA555A0000000101","","2016-01-09 05:26:16.609Z",1412705123, 867800000,0, 4,"CRC_BAD",188,"LORA",125000,"SF7"   ,""   ,-117,-11.2,"D0D83D3C-F6E2D021-27DA1F8B-334D9365-B8811274-0A7A4A56-301B8A19-3E7D9779-8CD35B1D-B3F4EAE8-F4D11301-04952BDF-46055708-A0DD6078-FBA946E8-C75667AA-A871C1E9-FA16E8C9-A463370F-0121A756-2840B3F4-3D46E2F6-D61F7037-29EE4C96-79E5FBAB-08627193-9D84936E-B3FC86F5-3ECD65A4-E5203D47-75135903-D7758151-793CFA9F-5DFA6787-6ADB1EE2-61D5850E-C738F28C-F176E466-84042614-E29EA913-C320E751-F5F58241-C6461C6A-33C80973-235E84A2-6DA8FC1B-E8FCC9A2"
"AA555A0000000101","","2016-01-09 05:26:22.957Z",1419053235, 867600000,0, 3,"CRC_BAD",155,"LORA",125000,"SF7"   ,"4/5",-120,-11.2,"A67360F9-D3404B66-EC2F837B-1704F592-F01EABE4-4AF17205-5E06FFAE-313324BC-8A60506C-F7126690-9724F7B0-BD485C8D-3E3B619A-25AA4E57-8E520FDA-967535D2-901830BE-71DF3FAD-76EE4D11-1B68B0E7-5FA37044-9C3994D6-794C6C77-FBC508FF-65B4BF5E-00A329BC-EA09C583-9FE12EBC-5AA455C6-AD340D1D-1C949D64-C07D6FF3-8768F311-28E85482-D39027E7-E9922B8F-A6880DD0-B4823379-140282"
"AA555A0000000101","","2016-01-09 05:29:55.622Z",1631701915, 868300000,1, 1,"CRC_BAD",228,"LORA",125000,"SF7"   ,""   ,-119,-11.0,"DEA3DE4C-E870E30C-00ACD97C-9EBCEF79-81B1F87E-C46E0E05-A26DF2E0-EC87B6CB-EEA6698C-E7C8E876-24AEA412-6FB4034A-E4AF6789-19D4F364-57DF2346-89274E24-3D92CA12-14679723-94C3A99F-4FD05634-EA07A4CA-EB066B96-9C977899-C497BBEE-8AC3E98C-B7CA464E-0D2B0E53-B50C1EA8-0D3F41C0-F8AC29FA-67FDD253-84E046C9-4138C142-0F877D34-4A2E5889-C2F3EF1D-FE2F28C2-DBE311E5-14EF06E4-6738BD25-4B1A8625-4C294482-6375A8FA-344FAEFF-0D2AC373-1CEB2229-77501C16-A0D405D1-4397F0E1-DE0BE77D-30F1D693-7D0BA6C5-3C92327B-C08856E6-E44ACD26-91A52A07-7F51F6DB"
"AA555A0000000101","","2016-01-09 05:34:14.449Z",1890519915, 867800000,0, 4,"CRC_BAD", 10,"LORA",125000,"SF7"   ,"1/2",-119,-10.8,"B0F84DA5-4DF0E15A-DA3A"
"AA555A0000000101","","2016-01-09 05:36:23.594Z",2019661332, 868400000,0, 7,"CRC_BAD",171,"LORA",125000,"SF7"   ,""   ,-120,-10.8,"5A5CD01C-46D1C4DA-9332DE48-D257449F-A0EB15D6-10518148-C9569413-B81CC678-1AEE9891-BCF146CE-60CEA522-74590890-3EAB2470-3A4A4E55-6A390F78-39FC479B-24ED4A99-FF55955C-814721E1-393EB6B8-40313EFD-FBF15A3B-4A14F925-8C9AD0B0-5516BF82-BCAA096A-0DAA6C5A-BF340620-A632BA92-93ABFAB1-CFF1547F-2052B005-9B09AC5E-1391359C-C56C3420-49FA8DF8-2579588F-65F2B927-1EDE51DF-4E02C259-8C31F2CE-338B27D8-639FAE"
"AA555A0000000101","","2016-01-09 05:46:31.263Z",2627302380, 868400000,0, 7,"CRC_BAD",165,"LORA",125000,"SF7"   ,"2/3",-118,-11.8,"1AC722FB-D8E504FE-AAE4F601-B2EBBECC-9F750CB0-612F130E-91F4F0BE-2235BEEE-4632805A-7580C9DB-8318D875-334D10DC-FF14C5A2-0939985E-EA13986B-944DDD6A-FEBD538C-7F013AAC-57B4F499-0E6BA5C3-080E3539-F7EFBF9E-3800F675-ADB76587-4FB7EBC2-C41018B5-FDB045D6-B7E3A3B6-489AE14F-03AAF004-9DA6ECC2-64522854-34B2E700-6E39C5FD-C2B66C6E-81F7A584-22D87055-F2D97FFF-AF83157C-3A55CAE4-2722AE12-83"
"AA555A0000000101","","2016-01-09 05:47:10.979Z",2667014635, 868300000,1, 1,"CRC_BAD",224,"LORA",125000,"SF7"   ,"4/7",-119,-11.0,"13E70A58-ACED7161-8C3C9B4B-8735249F-5DBFD882-42B9D6F7-D1230A4F-E100E6E2-EFE8B86B-CA1E0087-D52FF3EC-CB4F2040-EC895829-EB9264F0-98B9F9F1-B7A4064E-46DECEFB-B25AC9DB-20CB818E-B34CE32F-7402AE1E-CB6ED2DC-419FE588-EBA12948-8760F28A-258D0242-D96C5FED-55DE2AA8-1768D10F-FFCFAAD5-D01D22B6-ED1CC5F2-F4D93232-80657A06-E183DF06-788DD183-01FEA5D7-0D3236A3-9D022518-B662E38F-543EA785-99FFF817-207844F0-8E65842A-A99ABD8A-7602D76B-08A3FA70-96E6CC13-EE9C4409-35AC5F06-589F0015-822F9956-427C551E-EDF9B5D0-813CF5D5-F04B06CA"
