"gateway ID","node MAC","UTC timestamp","us count","frequency","RF chain","RX chain","status","size","modulation","bandwidth","datarate","coderate","RSSI","SNR","payload"
"AA555A0000000101","","2016-01-09 00:16:45.801Z",  22640539, 868300000,1, 1,"CRC_OK" , 31,"LORA",125000,"SF7"   ,"4/5",-39, +9.5,"4001EFCD-AB000000-013784DA-F15850F9-177B7953-CA640C73-A02A217C-7FEBC0"
"AA555A0000000101","","2016-01-09 00:18:21.269Z", 118108020, 868400000,0, 7,"CRC_BAD",138,"LORA",125000,"SF7"   ,""   ,-115,-11.8,"FD927AE3-90E120C0-3B130C9F-3A412778-DE68C323-90C6A742-0E88DBB7-CBB4A589-FD94A492-D0B0A3E3-1BCB619E-12FA6083-859BEE04-19B1212E-AC44348B-4C1494E9-0673B7AF-EE0A3D07-83924A15-0438E22A-6017A7D1-2E578A70-8D602B5D-C7C5A585-AE2A18CC-29CD3678-63F23882-CA8C1D51-C4698155-0642A354-C2F352C9-A90180CB-C2B1EB86-4D64359E-9CAE"
"AA555A0000000101","","2016-01-09 00:19:05.062Z", 161898459, 868300000,1, 1,"CRC_BAD", 33,"LORA",125000,"SF7"   ,"4/5",-115,-11.8,"FB94CFA9-40E169CF-82CA11B2-91F4F61F-FFA830C6-EDF441AF-8AB5A0C0-43659DD6-B9"
"AA555A0000000101","","2016-01-09 00:20:22.226Z", 239054523, 867600000,0, 3,"CRC_BAD", 91,"LORA",125000,"SF7"   ,"4/7",-114,-11.0,"C0E5138B-495E8D49-1678A1FB-15FEA4BE-62CAF2CA-FF9030A4-D1E1DE71-C669A0BA-3AF3B14F-C2E8BF06-689B9F7B-3FD882B5-801CF66E-97D3352E-C8362B69-D0899FD6-F11085A8-7C6EEA33-9204E0E3-A9FCBBBC-630FE397-EB94C18A-EF7EB6"
"AA555A0000000101","","2016-01-09 00:20:47.657Z", 264483548, 868200000,0, 6,"CRC_BAD",123,"LORA",125000,"SF7"   ,""   ,-115,-11.5,"DE44027B-DBE6FF26-4A678E6B-E66F1E21-8245FCE3-06F3881A-56C403F6-61DDFED5-AC44A473-F4F7E840-09432302-24DE5DA6-FF8D4F6E-50071041-E5B132F8-0B64267B-6A3EF45B-0A6859B2-B270A273-087CCB6D-6012ABB5-DBB4E005-27DD02AA-E23E6941-74CBBC14-283503B7-A225E511-3B6DCB3F-73DD6ABE-D1ACD356-A79F20"
"AA555A0000000101","","2016-01-09 00:21:08.512Z", 285339228, 868000000,0, 5,"CRC_BAD",130,"LORA",125000,"SF7"   ,"1/2",-114,-11.5,"06ED035A-1843525F-383586C9-F8B05D00-443D5C57-3BB9250E-A05A745E-1EFC073B-B7721C35-3C5EF993-2D6BE576-DE1E0B33-57DE1BBA-357FAF73-988BC8CE-CE0C298E-2C3729C4-0F705310-7794D1B4-7B493DBD-E0DD8704-AE1C03B9-153F7E11-0108EDBB-DB9FEA90-75B8A631-86A74083-07B62BA6-1B619F90-F8C30849-D7F1A2E4-BDE9B210-C697"
"AA555A0000000101","","2016-01-09 00:22:49.149Z", 385970035, 867600000,0, 3,"CRC_BAD",226,"LORA",125000,"SF7"   ,"1/2",-115,-11.0,"35F32AA2-CA16CF7F-AB5F185F-D57C5153-3D8037E4-C534A060-E2E036AF-873146B8-B6AD1F5D-6BDADDCA-A21779D9-AF086AEF-82A66A26-0E8246B8-DB059CA6-831FE3EA-72122FFD-4D1F28B6-5210E604-7687E892-E46BCFB5-C5BB3975-0177F340-A2021F57-A47A90B7-9736C1BE-517E67F8-6040D16D-C4F0C8CF-8CB22348-E3716B66-71F8CE53-E77FCEFE-BB7554CE-C503E775-0E82CC1D-650712A4-ED9B6710-CD6A76D9-93826852-1ED8858A-EA144C3B-B4AA4C1A-3B836EC9-9F784911-4230EA35-FE244AC2-AB8F5DDB-CA7EDF5E-FE079C71-2567AE82-05150F64-81038EC3-8094A14F-39545170-65314489-BF1D"
"AA555A0000000101","","2016-01-09 00:23:41.647Z", 438468488, 868300000,1, 8,"CRC_BAD",215,"LORA",250000,"SF7"   ,"4/7",-111,-11.8,"448C3801-D3816B3C-8252311B-C91CA0E3-CDC74AA1-727C0E1A-6C2D475C-0DD9CCEC-3CA1CA48-15489E5E-B4FD400D-AD01CA12-5292F50D-FE06A720-CF2381E3-6B238A7E-48F15987-DD9A3C9A-5B523422-6B571552-19FE1220-FC924929-1510F076-F1A81F33-282EB464-7A2A295F-235C8725-2985316F-50E3F4FA-A3A7F19E-C6B24B17-2D0D4790-3CF842D6-90ABDDEC-17331565-E530C466-1EADBE0F-DF0B0F81-748505BE-33F9604E-9188B7A7-780BE6D7-B5000A07-D33D4DB2-15F35F1F-13C87438-BA91116F-047F65F4-6EE16F6B-1A96EABC-347ED901-761DC4A3-8D68B31B-9097CE"
"AA555A0000000101","","2016-01-09 00:24:51.309Z", 508127108, 868000000,0, 5,"CRC_BAD",208,"LORA",125000,"SF7"   ,""   ,-113,-11.5,"DF9C0C5A-6BFD7BC8-E2A1DAB0-95BCE432-70CBD274-2CB00BD4-61AA2B4A-584466E6-B85D0220-63FD8813-5C039591-DCDBBB09-6F4FB72E-B84BD156-CA882798-5FB20BAA-BF65E4E7-C30FF97D-2700F279-040FE159-A47B944A-FBE40E96-BDBABA75-EB16A037-06A87B24-DF17CB72-E6DFB94B-432CB13A-0B1E1A3C-B70224CD-5D7FA405-EEC40EB0-3C00DA36-2878C10F-FF087028-24FE1286-37FAE985-DD13758E-039DC887-1E612ABE-442EFD00-79D2F005-45A4EF9D-806DD8E8-BA1FCF25-2DAF4E1B-E47ECAB0-77F4855A-35E3BB8E-DE0FAA44-7FD68AE7-ECD91FB3"
"AA555A0000000101","","2016-01-09 00:25:31.181Z", 547993843, 868300000,1, 1,"CRC_BAD", 71,"LORA",125000,"SF7"   ,"4/5",-114,-11.2,"1FDC1E84-47B8A93E-9C562D47-614A543E-3D341432-FE2030CA-26DA3957-6FD8DD36-9802CA13-922B0E38-70C677AE-517079D4-CEA03E80-934DEB3F-65A54EBB-C253A732-525EEBF8-319DC8"
"AA555A0000000101","","2016-01-09 00:26:43.119Z", 619931411, 868300000,1, 1,"CRC_BAD", 94,"LORA",125000,"SF7"   ,"2/3",-113,-11.0,"255D94E1-F5FFF38F-B86632CD-7094D539-C91F61C5-5580C84E-45762DB6-E50C0139-F0B5E6EE-8981FD37-3451A7D7-BC2DE9A3-BC5504E2-534478A0-D4C12369-5E7C0578-596D5472-FDE19D6B-5585D9CC-E8004F73-9CAC6E4B-5F7B395E-36D92E68-2894"
"AA555A0000000101","","2016-01-09 00:27:08.059Z", 644869627, 868000000,0, 0,"CRC_BAD",230,"LORA",125000,"SF7"   ,"2/3",-114,-11.5,"8FF2F41E-CFE51EE5-41910C4D-64495AD2-8444B8F2-76AE19E2-8ADF5710-287AE856-4B3ECB59-60A2327A-0A668552-0DF8B020-FAC7BEBD-26393DE2-C35998B5-F4E28867-12055E10-CF449345-A0F2ED27-7216E1B3-75F7394C-C8D0A772-B2FD03E1-512B4C71-CFDC2E88-025C5E1D-0567ED7F-2707AE24-0397D587-AB8DBD7C-22F32CA1-02A05ABD-B3251ECB-CEE236D6-A2B25328-F26E65AA-9EF22CA8-FCF6E326-E14AD259-7A252C39-7FDEE52B-8909030D-7E2DF2C1-8231B708-8C53064D-7728DAF5-94BDC289-81FA4EA8-A57BDF1B-302F17D2-18D1F28B-D72A189E-30F5530B-44641B2D-8637C33A-E0CFAA2A-CB1FC021-BAA0"
"AA555A0000000101","","2016-01-09 00:27:21.205Z", 658016995, 868500000,1, 2,"CRC_BAD",  9,"LORA",125000,"SF7"   ,"4/5",-114,-10.5,"AF049D90-560A79D4-87"
"AA555A0000000101","","2016-01-09 00:28:11.832Z", 708640643, 868000000,0, 0,"CRC_BAD", 39,"LORA",125000,"SF7"   ,"1/2",-113,-12.0,"530447D2-31BAD955-E6F1FDE6-A644AC77-6D7BC940-49CFE1EB-D77E1923-6922E4C1-DC1A9014-4780F6"
"AA555A0000000101","","2016-01-09 00:28:22.862Z", 719668635, 868500000,1, 2,"CRC_BAD",167,"LORA",125000,"SF7"   ,"1/2",-114,-11.8,"927BC528-25C423B8-AB6B4CC7-69497AE1-3B7E80D2-615FCFF8-CB055233-23249DC3-DFB01A3A-08DDA153-0BA557CD-DC14232A-6B24CB69-59249507-AB9BCAE3-4164476C-82BB0673-64B79D22-0B87B612-B146D9FF-01C89546-D358F890-5D479560-CDF69C3B-1C9F876E-474E6A19-24609CDC-900E3224-1D0D2DD4-2857B362-9B85CDB5-1EA03F25-0E0EF3FE-EF4663EF-34FC8C1D-634E0644-BB0E4103-E93BF806-9FB35358-75686ED7-B30FA7B7-A45A5E"
"AA555A0000000101","","2016-01-09 00:30:03.302Z", 820104907, 867600000,0, 3,"CRC_BAD",220,"LORA",125000,"SF7"   ,"4/5",-115,-11.8,"B2388FD3-3F7896ED-A4D8150B-D89AB187-C6396DF7-A290BE59-AA842052-2FB940CE-58DC1F41-66E47961-D703061B-2010248D-C1BFCC7B-04D9C7F2-7ABB03CE-06218BA9-32C00A18-BCB269A0-CD0B0A7E-4F1D20D1-84FB6CC0-AEDAC672-92FC37BC-D804F578-5942FBF5-988FC7BF-BF1682CC-7264B2CD-FEF48CF0-08FE2880-604BAA32-F2B7C082-E77585EE-07F95145-91FD40D6-13ECBBD6-7BB01812-D51C71C0-D1159A59-28FFD595-957DB62D-592840F7-86FF8AF4-488228A8-84A6861D-AA536485-6A405109-C7B60DC0-31C962F9-E7A869CB-54BB23A6-CACB3D88-DBB4A1E2-1DCF4A70-EAEC5693"
"AA555A0000000101","","2016-01-09 00:33:49.377Z",1046169392, 868300000,1, 8,"CRC_BAD", 30,"LORA",250000,"SF7"   ,"2/3",-114,-12.0,"8FAD79C5-AB62241C-03AC3DB8-6216FEEC-67ED5432-708A8C4D-79774516-DAB6"
