"gateway ID","node MAC","UTC timestamp","us count","frequency","RF chain","RX chain","status","size","modulation","bandwidth","datarate","coderate","RSSI","SNR","payload"
"AA555A0000000101","","2016-01-09 23:17:34.247Z",1262806028, 868000000,0, 5,"CRC_BAD", 49,"LORA",125000,"SF7"   ,"2/3",-119,-11.5,"BCE22891-CA6C1FE3-6D0AFDF0-DB5EAED0-873CEBB5-507CD0BD-D66221C7-585664A0-3C8CED8E-450BB799-EBBF6FB8-0802C075-19"
"AA555A0000000101","","2016-01-09 23:17:50.594Z",1279136300, 868300000,1, 8,"CRC_BAD",198,"LORA",250000,"SF7"   ,"4/5",-117,-12.0,"F69091EF-70A57A89-1E2B3299-A8ACA22D-D59F4827-FCC353C8-502B0ABA-11C28457-A85B8A0D-1F28C24D-DB27B75A-51193A00-46C35885-6F14A594-8C9F06E7-B42F55BF-1C8D1E6E-F36F4D16-5498EA45-5F0A7F06-8491D04D-38DB2D34-FAF0EA76-A43C875B-F4712540-A7133EF2-5F2CD4B7-EE970834-78B3EF7C-B3CAB2A6-5F178A1D-E42E6D2C-D32A50A1-25417BA6-5C0A395D-D0565AEC-FF040029-8D0EF276-6EFAA1EE-1D4A4A88-812D87C8-FF0E2E73-CA345235-C9382D58-6DC8CA97-EE025608-DEB40608-E5B09FAE-36F398EB-185E"
"AA555A0000000101","","2016-01-09 23:18:29.490Z",1318046688, 868300000,1, 8,"CRC_BAD",203,"LORA",250000,"SF7"   ,"2/3",-114,-11.8,"10083CAC-AE1759FD-B82A069B-A186A566-09E7905A-C38C4041-FCE302B0-F40D6105-D9696E63-08AE37DD-BB06BC1D-3032615F-8BE2B3A2-D6271C1D-423CFB4A-5BC899D4-3D37C45B-72F82CFD-AB548D6B-1953FC8C-895D2C34-99E71996-131CD3D4-04519811-7D3E25E5-AAAC81C7-E40891E3-B7A01CB5-36E051DE-19C07F92-C9CF64D2-D383D561-BE8EF9E8-7510F43C-BD85D51C-2B6C8D5C-85F33FCF-A55497B5-F2C7726B-850B45BE-0D298690-47B3E8C5-4A5980AC-DAAAD881-30124C0D-76FC53DB-82AB54FC-76383AF1-63EB8DD1-96AB75E6-3F2253"
"AA555A0000000101","","2016-01-09 23:19:14.550Z",1363108123, 868000000,0, 0,"CRC_BAD",  4,"LORA",125000,"SF7"   ,"2/3",-118, -9.2,"3115A3E3"
"AA555A0000000101","","2016-01-09 23:20:38.114Z",1446664888, 868300000,1, 8,"CRC_BAD",102,"LORA",250000,"SF7"   ,""   ,-117,-12.0,"8162D966-28020E4C-C3D4A4AE-39B0AA87-D3F1FAA9-B028B418-15D4BDCF-7DEB1B45-41BF2671-4BFC701E-61E3548A-0907D8EA-E5F2BC40-14F14B3D-5BA424BB-8A9816D2-B2123002-5BE1809A-97578473-0922AC0B-FCA877EC-724B9CCE-3BEAC86D-4F720A61-93737862-E9F1"
"AA555A0000000101","","2016-01-09 23:20:54.590Z",1463141291, 867800000,0, 4,"CRC_BAD",  6,"LORA",125000,"SF7"   ,"4/5",-119,-10.0,"407EE024-D68B"
"AA555A0000000101","","2016-01-09 23:22:29.552Z",1558095772, 868200000,0, 6,"CRC_BAD",113,"LORA",125000,"SF8"   ,"4/5",-117,-12.8,"9E0E790B-C06F085E-130D0BC9-22E40038-465F86A2-5C54865C-0A711793-882179A5-799C9166-0C651A8E-80422140-67035E01-C8811C81-257AC946-5D94FB23-BFDFC693-4EB39AAD-D9AD640F-CF957CD0-4373DB37-0F7586CD-128A539A-B09B9652-73864C52-A4508FCD-614A09AE-1BB22836-3B3BD3E0-DF"
"AA555A0000000101","","2016-01-09 23:24:17.908Z",1666448884, 868000000,0, 5,"CRC_BAD", 89,"LORA",125000,"SF7"   ,"4/7",-119,-11.0,"87E581D4-13772B54-3F0B7929-C2A81ADE-D24FA9DF-C6EA2A25-6F40F49B-09269DA9-E050CBE0-2E9EAC29-45D98337-B6DF7C30-514BDDFD-D0C996FB-2388EEE0-86F5D562-2580C531-EC80D059-A7042ED0-197A82A8-E9024ADC-310635BE-49"
"AA555A0000000101","","2016-01-09 23:24:18.963Z",1667505099, 868500000,1, 2,"CRC_BAD",230,"LORA",125000,"SF7"   ,"1/2",-118,-11.8,"AC858045-9660CD21-6B771783-6816C65E-BFB7F8F9-5196215C-C4FB2D50-6D48BBE6-41F485BF-AE050624-D10DFDE7-F4BECF4D-7440A43F-8CF70260-C7782F31-95F4A692-316E0402-27DB145C-3A15731B-4944257B-F10F8BFE-833EC999-141D304E-1612A178-8DF988E0-429A76B0-90187A4F-9E1DE64F-5121DCFD-B8C25713-75CF71DD-CD5CABCB-66C09A5D-E1F71BAB-2EC6B9C8-1A895DEB-4D2BC68B-6402AA73-EA11956F-3DBA13A5-8C26874F-F35D65F5-43EF8E9E-5C243234-A16B982A-F88C8E70-A2CA4FA5-37CCCD71-4DFFCC55-2A68A775-868CA1D4-591CBA1E-AC41058D-9C5D7563-7A7B3562-5999C25F-4C2A773D-FB9E"
"AA555A0000000101","","2016-01-09 23:27:00.275Z",1828809444, 868200000,0, 6,"CRC_BAD", 13,"LORA",125000,"SF7"   ,"2/3",-118,-11.5,"DE95E80B-C6DBAF1B-427EAC73-5A"
