"gateway ID","node MAC","UTC timestamp","us count","frequency","RF chain","RX chain","status","size","modulation","bandwidth","datarate","coderate","RSSI","SNR","payload"
"AA555A0000000101","","2016-01-09 06:20:12.708Z", 353681531, 868000000,0, 0,"CRC_BAD",217,"LORA",125000,"SF7"   ,"4/5",-115,-12.0,"36BAFDAA-86836E0C-4377B74B-EF7167A6-C28D2C4A-9B698214-9566AD46-316D4F09-E2D5BA0D-8FF6ED4E-005E454D-E7D2C12B-82310448-885DE111-89749447-F566199A-F2C20CE5-2BDFF330-6494817D-7B128D40-78CD1E41-8DC4AAF7-64B2E0D1-B17028E8-B02CE5BC-49870E17-69C0FDDB-371FFA2B-7A0EBBD3-0F72FA06-E686A054-2376C132-E28959B4-0FB448C1-C156DDBF-17BFD609-2A6FBF64-A358FB62-3D740F96-48EC55A5-4242CC74-C5D3961A-E5D3C030-EB95E5D3-D8CAAF1B-C3C0FDBA-80DB6973-2AB7EB2D-0A23CD51-37FDFF80-13404275-0741643E-7A7ACDA6-7148034E-62"
"AA555A0000000101","","2016-01-09 06:20:44.920Z", 385891788, 868300000,1, 8,"CRC_BAD",158,"LORA",250000,"SF7"   ,"4/7",-114,-11.8,"4EEDEC8F-F7CA900F-0B403B64-74B4B0D8-F5267A75-C5C95B2C-C823E06D-51738D3B-9E0FF969-93C16378-7E18C278-46A81FD2-8B1A47E4-08A1B025-6C648B73-79B10981-CBD4E79D-6109D2CE-B3DF5E95-3FFBC848-98AFB796-CA733BD5-9219086F-4A6FA54D-C259D301-2551DD2D-21C21BF9-94B56293-F9BFDED1-A45DE12F-C5E44007-3AD48E93-ABE88119-FCEAC763-5F3C6ABF-B5C67283-3DF8443A-048F2519-9949673A-FBFF"
"AA555A0000000101","","2016-01-09 06:21:14.553Z", 415526371, 868500000,1, 2,"CRC_BAD",242,"LORA",125000,"SF7"   ,"4/5",-120,-11.5,"07CD2156-E6EFD2C1-0DB5CAA2-1390E4B0-9E6332E7-B1CD8EB8-BCBC4E97-56AAB9B9-AF3904BC-B4EEDCB5-DFC3D9C7-4FE951EE-7E0ACC81-4BE4A646-8F9E7E56-F512E1AB-C08A6E42-E2F78E37-22E1FFBB-20E06CA5-7CFEAAC8-B46AD932-6571F307-A2950E9A-54FC0371-82B731B7-F777F888-A51D90A5-FF1B6A01-D99C8175-C8862ABF-B5911685-ABC509D1-46A31A84-8CA71D09-BDF4676A-A4AF2011-726DD2CC-4E2276E2-E1B3AB38-167E67C0-C45192B2-0FC0BFB7-4FB5585D-09A3FEB2-38EA5293-EEE8DB25-1AED9EAD-0AB5F5BB-BFB01423-F35725F8-EBEC771D-809AA71F-F68F5260-F263D6C0-D416C83C-DF380204-D54200BD-98BD7BCF-AFDFF8E3-BACF"
"AA555A0000000101","","2016-01-09 06:25:34.181Z", 675140979, 868300000,1, 1,"CRC_BAD", 16,"LORA",125000,"SF7"   ,"4/5",-119,-11.2,"97D4F6FA-FB6216F1-8908E012-EA7BE272"
"AA555A0000000101","","2016-01-09 06:26:22.968Z", 723925900, 867800000,0, 4,"CRC_BAD",207,"LORA",125000,"SF8"   ,"4/7",-119,-14.0,"09C8FB38-E2BFEFF6-5EEC8C85-B7F8BB23-67DFE794-DC64CEFB-592214C4-A82D9C7B-1DA3E92C-2A278DBB-023E3D27-29C3C3CE-F0A92788-C3DCB4EA-AEA998F8-22E72A7E-89F3A8C4-EFF0A2D5-E4974766-7921040B-4FE23A2A-5B0920BB-347E25FA-AFECE7C9-D37F803D-50A7B276-61F26655-691EA157-DECC2E21-8E1919E2-D7BC864C-FBA81F86-E4474D42-722DFFBD-87CD4DCD-044B1796-2732FA32-07333F1E-074821E4-D1D0C884-896199AE-34FA3B6D-B2D32D49-D2A38AE8-5AD1CF1E-A8ECCB7C-D0DE6AC1-6858DD7D-3BAA1EC1-C753B5FC-FA52EB54-C4F9F8"
"AA555A0000000101","","2016-01-09 06:26:56.939Z", 757895563, 867800000,0, 4,"CRC_BAD",153,"LORA",125000,"SF7"   ,"2/3",-117,-11.2,"FE2E2A7F-865B451A-B96BBFC9-00FDCDD1-DC2E093D-4091CFA6-18D700AF-9C06C35A-9488CAA1-C30A7FAE-646976E2-3D800ACB-FEE18CA0-687E9FAE-EACF3C1A-025D4585-D7A46859-79E5132B-45A313BD-9B1D4203-8D3DDAD5-1AEFD655-EB531E4C-1A889269-6D6963F2-8BB963CB-84CEFD1E-B747C6DA-A85DCBA4-97759D43-F4DFA5AB-1C38F8EE-21CC587F-2DEAD7DB-E85639C0-6DE986DF-4F37F9D7-7985A9E4-ED"
"AA555A0000000101","","2016-01-09 06:27:11.654Z", 772610540, 868000000,0, 5,"CRC_BAD",130,"LORA",125000,"SF7"   ,"2/3",-118,-11.2,"746934C9-1098CFAD-8983CBBF-F246504B-317F4E99-ED445FAD-67B258C9-A5BCCCE5-8CF5E169-BEABB447-ABACD4C5-3F3F9B35-432B7E1F-A2D753C2-71B21BFF-8C8A628F-024450B6-946200AF-DD7B372C-CA522E49-C8CF94DB-1543DF72-15C99CFE-D9A6BC59-2A4D05FE-6D62B7A1-932D5231-F89DA8AC-4084AF25-CF13AA27-852C0723-BE431114-C4FA"
"AA555A0000000101","","2016-01-09 06:30:37.076Z", 978023012, 868400000,0, 7,"CRC_BAD",184,"LORA",125000,"SF7"   ,""   ,-120,-11.5,"9D8D9C41-0DF19A03-971E3CD2-D8ABAF94-60339764-6692F6F0-D4B442A6-133BE7E7-EDBB8AC5-8F6E2F53-2325C56D-E3FA7B20-CFA891CF-AE9CA6DC-93996770-4625E110-A4A41F55-640FB298-83541026-04E55632-55B7FD96-6189C7BD-0A10FB6A-5237AFAD-36A50AF2-9C0C6F6C-CA87D8CC-1542DE6C-CEF64101-FC59EF08-E5B5A328-D5AD5440-F94B0F8E-B07724C7-74FF6A17-0AD4D3B6-9351D467-B211B877-BE87F249-3FE70B47-C24A040E-C3D088A0-3A0E0734-D1AFB24C-262FCFA9-6728E814"
"AA555A0000000101","","2016-01-09 06:32:19.346Z",1080285276, 868300000,1, 8,"CRC_BAD",162,"LORA",250000,"SF7"   ,"4/5",-117,-12.0,"DD12ABA8-A52D13B4-6635BE3F-CE64AE84-97264005-7832599E-FB820687-4E652896-25EACAAB-BE08CA66-128AE88D-22210584-AD97BA68-48E7AB85-2F682990-634ECAAA-4669DA03-F564EC51-9537A2DA-35D09546-C47ED71E-32F56145-DF64C4C8-CB52B9AE-103F214F-7DB6B70F-DB929A6A-8418FB7F-9FB17FF2-197EE17A-5B58C14E-2EB04407-CFB12970-E0FC2598-A36934DE-FB5CADC3-149D0AEE-45E3436C-7E687871-E6216BD7-A8D8"
"AA555A0000000101","","2016-01-09 06:32:26.324Z",1087262068, 868400000,0, 7,"CRC_BAD",126,"LORA",125000,"SF7"   ,"2/3",-121,-12.0,"1F4C679C-6538149B-8653046A-955E0D13-B72194E0-49158B6B-19387907-A3CEE1AF-1E2E194B-5A6260D7-36584D00-CD4158D3-30889B95-C86FA24B-C0A91E9A-772C2BE9-4E6C0F1C-DE704DF5-006D7C15-F69CA4D6-EF688648-899A98A9-11EDF5BD-C8B2A046-CFABCB36-AB87CEA9-6ADD73A7-1A5E6F6A-AD988C13-D43A668A-9D734CF6-72D0"
