"gateway ID","node MAC","UTC timestamp","us count","frequency","RF chain","RX chain","status","size","modulation","bandwidth","datarate","coderate","RSSI","SNR","payload"
"AA555A0000000101","","2016-01-09 13:16:39.462Z",3864428851, 868300000,1, 1,"CRC_BAD",113,"LORA",125000,"SF7"   ,"4/7",-115,-11.8,"7F6515ED-7E8588EE-C8CBCF12-91CB9A8C-11556848-F31BDAA3-DFBCCD24-4C6D940B-453B0A47-9111C47B-86D37F1C-07548226-6785FCA8-22697524-43ECD96D-A0E54D2A-5C296F6A-4E48C5AB-A164EEA0-9FC5F8C6-D58B9A24-C4099156-419FC378-AA70020C-616C0DF1-3703E795-BA879354-AA2A28DB-33"
"AA555A0000000101","","2016-01-09 13:17:46.677Z",3931635332, 868300000,1, 8,"CRC_BAD",183,"LORA",250000,"SF7"   ,""   ,-112,-12.0,"AAACFFA9-81A2F562-B7C0E2CE-8ED3B1B0-59C06978-8D44DDE1-2C9C99C2-0811A5E5-87E8DFED-80BCE57D-33D4DC65-B08097D7-3552981D-429C37F6-46DC7524-3D0A0997-08AD24E8-7875A8C0-0721C656-6DA920F0-766D9F5C-D64ED757-C4D532AE-EA3056D5-7034D427-63415342-B974625B-B3FFE39C-57FFE47C-85D69965-73E927AE-CD5CC0B0-AD81F5F0-ACF37C4D-6245EFBC-FE7CA1CC-52864293-9F2FBA16-D52A45C5-FA1159F4-1B02F308-276BE093-B2CEFDF1-2C0380A2-5D5656AB-82F738"
"AA555A0000000101","","2016-01-09 13:19:10.464Z",4015422032, 868300000,1, 8,"CRC_BAD",104,"LORA",250000,"SF7"   ,"4/7",-111,-11.8,"BD02F5DF-D3A6EDE0-EE58E647-E794E5BC-76812CEE-54459C28-F9F1C2BF-89536C74-2DB1575C-D15A0CB4-4431C54A-823015F3-91BAD93F-33690077-F8A62D4B-09504751-59E26F3B-66F93147-DDE1C153-05DEF486-ED55B830-B89125B0-AF9E8654-08E07CE8-146950F8-C3AF7DC2"
"AA555A0000000101","","2016-01-09 13:19:27.952Z",4032907908, 868300000,1, 8,"CRC_BAD", 27,"LORA",250000,"SF7"   ,""   ,-111,-10.8,"A81E78D1-614382AE-24320C0B-3864C9C8-74B60222-F9DC35C7-D49DD7"
"AA555A0000000101","","2016-01-09 13:19:59.223Z",4064176075, 868500000,1, 2,"CRC_BAD", 36,"LORA",125000,"SF7"   ,"2/3",-114,-11.0,"82EBCF75-FAF76848-D19F241E-8D2AA7BB-8D3926DE-B8012DF2-E8B43314-2CBF4D9B-FDC6E0E8"
"AA555A0000000101","","2016-01-09 13:20:11.222Z",4076174556, 868300000,1, 8,"CRC_BAD",144,"LORA",250000,"SF7"   ,"4/7",-110,-11.5,"AA5B2907-A251E4C2-9231EAB8-839C6519-83C94B74-89A4E0E0-40CBAD50-F86016C1-6290244C-EA9D6552-CEF3055C-94D689EE-BF22D4F6-A84C1127-32895ED2-820FA8B3-D86A1AD4-4D73E36C-8900EF37-C6DE8956-E8A1F31C-1E668439-73F9EDB8-6BFE462E-56CE1711-D0C8F1C9-CDCF1916-F10DB91D-9D0D3970-15D5B1FC-3B9072BC-99B014AA-E6E83A73-1414677A-5A69D6F9-B2F661AE"
"AA555A0000000101","","2016-01-09 13:21:38.687Z",4163638747, 867800000,0, 4,"CRC_BAD", 37,"LORA",125000,"SF7"   ,""   ,-114,-11.8,"BAEEDECB-148170B2-0812000D-62EADD71-61AF7974-4E420C90-61D0CBDD-B5EB5999-2EF74AC2-43"
"AA555A0000000101","","2016-01-09 13:22:54.778Z",4239724283, 867800000,0, 4,"CRC_BAD", 35,"LORA",125000,"SF7"   ,"1/2",-114,-11.5,"89D4D5A6-89C1D4A7-7A8877A3-26F4F19B-91734A8A-E1BA5D60-79EFA9BB-93012D58-66A59E"
"AA555A0000000101","","2016-01-09 13:24:10.372Z",  20345707, 867800000,0, 4,"CRC_BAD", 27,"LORA",125000,"SF7"   ,"1/2",-114,-11.5,"CC3C8BA6-32AF3C2E-2924A6E6-99538B60-44429528-9568D93B-2D73A7"
"AA555A0000000101","","2016-01-09 13:26:18.748Z", 148715923, 868500000,1, 2,"CRC_BAD",209,"LORA",125000,"SF7"   ,"4/7",-114,-11.8,"2C47B57C-34FDA36E-82DC8F79-A85BA60A-167E75AD-5DD820D1-5CE284F3-85200E92-4C9AD68D-A3573B00-16C72DDE-DD2035A9-35900C76-85E4DA8F-1EFC0AC7-FCE7AFAF-241C9CDF-D45CF8E0-232083EE-2F4AD830-458BF8AC-B2274AE2-B39F8C54-CBB36013-A72D869B-36E2CC72-4404EBF2-54A638B3-3E308936-7925C07F-33A9F74B-0FDC5C8A-12B04E8F-FC81BC26-D18917FB-181D606D-9A62C1DA-D0173E8A-ED73B792-F634949D-0CAF97CE-6DE29CB7-B5B0735F-DF35AD73-11D4E8CD-72C25600-078101AE-3FEE53F9-F3579EDB-E47C187B-5FCF508E-2851428F-8A"
"AA555A0000000101","","2016-01-09 13:32:12.526Z", 502478748, 868200000,0, 6,"CRC_BAD", 62,"LORA",125000,"SF7"   ,"4/7",-115,-11.5,"D5EA38FA-0AA38E41-A6BABFAA-F46CF4D1-C1F1C5C1-597CF07A-A59367CC-6AC7A20C-A1864269-92998B08-B868B6FD-5483A26B-3814CA42-34B23EBE-81AC2C88-9291"
"AA555A0000000101","","2016-01-09 13:33:36.140Z", 586086628, 868400000,0, 7,"CRC_BAD",255,"LORA",125000,"SF7"   ,"4/5",-117,-11.2,"8BD86234-87604ECF-6E5D81D8-1D740733-73698A16-130070C3-BBB0C7C3-F0449669-11146B40-5BEA2AA0-3741C43F-CAE9A61F-5079D1C5-B06C1667-C7C7D740-4ED32CF1-1C533417-3DFE2927-3F3526B7-42BA0AB9-3073E443-402BAD31-1308D207-CC838CFE-695AD2A5-82D50649-338E99D7-11599B98-0585EAA7-EC8E5FBE-53BE20FC-6619E88D-6471E993-E4DE055F-95F878E3-6B2F4ACB-C38E8E2D-4DF04378-22A9AD93-E0D82ADF-9F8F0C3C-300E8580-B974B5BC-993BA923-47789F59-F866E797-D6B00D89-364203CF-EA44CDB4-DD525A4C-C809DACA-7B507D58-D941F3B9-1DCCF595-13BD6735-C51E8F93-5E1160E1-AC08BA05-EFEC1BDE-598F2173-2703492F-551FBB60-BF0F856F-F99E66"
"AA555A0000000101","","2016-01-09 13:33:45.982Z", 595930675, 867600000,0, 3,"CRC_BAD", 48,"LORA",125000,"SF7"   ,""   ,-115,-11.5,"EE2ACC1C-97D43DF7-4C015D90-AF20A879-0C55D525-5081B444-E51CAD4C-1C6E5BDC-CAB4294A-2238BC21-B9E9351C-D0008501"
"AA555A0000000101","","2016-01-09 13:33:51.375Z", 601324332, 868200000,0, 6,"CRC_BAD",  4,"LORA",125000,"SF7"   ,"4/5",-114, -8.2,"B3A6EAAE"
"AA555A0000000101","","2016-01-09 13:33:57.302Z", 607248227, 868500000,1, 2,"CRC_BAD",221,"LORA",125000,"SF7"   ,"2/3",-114,-10.5,"2BC420CE-E0D5076D-80990E61-C9F8F0B5-681C8C20-0C599334-8FAC8A3A-1A17044E-B84667A8-24372AA6-50EFBF34-9FA209D0-45B7205A-2FC89F63-1B898DBE-45170B57-27FF409A-A60AE81D-060B8EAE-0C6E0924-949F7E35-BB0578CD-87E8A231-82F7E06B-384D2A98-63F131B7-69924DD4-0DD26701-4231CBB3-864AB581-CD1FA829-6DF4915A-B5F2AA82-D82A4170-EEE8A53F-F490745A-317998E8-CF551D93-569A0159-B2BE8E29-FBCABF78-FCA01861-0DF09A62-D57923C0-E6FCBB3F-BD3806DE-DCEC584D-6137A996-9AE5CAF0-144A67DA-CBAA36BF-76FEC37C-01CB00D3-7DFCA568-147B6ED0-A1"
"AA555A0000000101","","2016-01-09 13:36:28.056Z", 757997324, 868000000,0, 5,"CRC_BAD", 28,"LORA",125000,"SF7"   ,"2/3",-114,-11.5,"E562452D-0C3DF2D1-30FA3EB8-89AC08EB-93A50D5F-C33C9C11-EBF22DEF"
"AA555A0000000101","","2016-01-09 13:37:18.784Z", 808722859, 868500000,1, 2,"CRC_BAD", 89,"LORA",125000,"SF7"   ,"2/3",-112,-10.8,"9FB875D7-F00B9ECD-2D163DAC-9C36F2E4-D5D959B9-2F1981FE-32F1F801-9ED7FAF2-5E61F0DC-CAA6885C-EA047BDC-6644787F-CBF30C02-B72D8A3C-E507795D-A2904D81-C54A900D-4549D3AE-04B4D063-6CFEF66D-B77BF845-FBC51C5D-84"
"AA555A0000000101","","2016-01-09 13:39:07.619Z", 917554700, 868000000,0, 5,"CRC_BAD", 28,"LORA",125000,"SF7"   ,"2/3",-113,-11.0,"18EDE002-9FFD6D9D-97A8D54C-BBD8F424-0A51B249-785A766E-DB36669D"
"AA555A0000000101","","2016-01-09 13:43:34.659Z",1184581068, 868000000,0, 5,"CRC_BAD", 36,"LORA",125000,"SF7"   ,"1/2",-114,-10.8,"4A814F34-21DFD6A9-EABC3D44-085C2DDE-49E28F57-20781E42-F30CC370-C3757B16-1BB5BF26"
"AA555A0000000101","","2016-01-09 13:44:44.742Z",1254657739, 868500000,1, 2,"CRC_BAD",216,"LORA",125000,"SF7"   ,"1/2",-113,-11.8,"EE2AD523-429E209D-5D2C6379-DFC1A54D-4504AF41-773A04DE-A5886F6B-1B79EC73-0D8EEF07-5C820F03-CE702AB3-31AC2045-4044C751-5E7CF072-6A8251B1-26CA99E3-4603CAA7-B3F5FECD-188E63C7-0472EA3C-C83BD98C-F964DBD4-83A6B5B1-C6183A86-D26520D7-363AAE69-A7650CCF-A888F61F-4151CC4E-268BE791-28352482-64E05956-AB60C70B-3F86F40D-E1920970-3E058BB8-5CC5FFB9-C28872A4-8D1BE13B-875DA971-6000C574-0FC92702-4C2AE222-E2C73E20-50D40E28-5EC6F11D-D5F8BE6F-550EDD0C-1396DEA3-A2BFC331-DCA6C42A-E4B3D4EF-7EB310D0-8BBC0F36"
