"gateway ID","node MAC","UTC timestamp","us count","frequency","RF chain","RX chain","status","size","modulation","bandwidth","datarate","coderate","RSSI","SNR","payload"
"AA555A0000000101","","2016-01-10 05:20:40.523Z",1573215316, 868200000,0, 6,"CRC_BAD",136,"LORA",125000,"SF7"   ,"4/7",-119,-12.0,"7FC819CB-C52306C2-7C9BBE2A-B626DD67-A4483646-2C859250-1D66BF00-001F0795-CD2623C5-0B6B9BE2-AE76F56B-BFECD116-096061B6-5F463C5F-E7ABC275-01876479-216A2532-E818657E-E29345F4-0AC08AC7-83AC8500-55E62A73-E45CAA65-44DF3BD8-6D96BC66-14C50405-AFD76473-58760C35-16120FF0-2D9FFE5C-68820648-FDBB7328-82A358C0-BDEBE37E"
"AA555A0000000101","","2016-01-10 05:24:07.191Z",1779875115, 868500000,1, 2,"CRC_BAD", 36,"LORA",125000,"SF7"   ,"2/3",-118,-11.0,"056E2799-9740A40B-72140254-F56EC378-07B31004-7522B648-F1A0D9E9-007373F4-955CD3FA"
"AA555A0000000101","","2016-01-10 05:24:47.564Z",1820245731, 867600000,0, 3,"CRC_BAD",131,"LORA",125000,"SF7"   ,"4/7",-118,-11.5,"CC01975F-103B338D-389E7E42-55E89A84-693F44A2-CEC051BC-0AA10DE8-BF1E8343-06ACDE6C-D8DD9076-4873CDA7-F6C0E284-C12605E3-BCDE9561-BEF286FE-D029D082-99A6389A-FC2D40BF-54DA54BC-A854822C-BA2827D3-DB1BFE79-F5ADC907-FEFD04E7-4646DF95-436D8929-D13DDDC1-006E8521-B1A6E36D-1BB71F8C-E1668393-6331F3C5-651AB7"
"AA555A0000000101","","2016-01-10 05:24:56.972Z",1829649924, 867800000,0, 4,"CRC_BAD",192,"LORA",125000,"SF8"   ,""   ,-118,-14.2,"69EE9B30-B9F4928D-8D9A2AC3-BDB89D25-5A2F8699-DC647D71-D208091E-08C67435-FC1C1544-7CC3D0F8-0B2AE6EE-7C59C645-729F12FC-547C8F85-4E5FB3CB-9C44EA68-4F9EA96E-E94BA99E-99F314A8-64BD70D5-A157780D-5277DCDD-10CC63C7-B5037DCC-350305AF-C25DD4FB-5939C582-924DABA6-5C110C5E-6573F7CC-6092B064-0A61B000-C4B2EE33-48FCC481-698C368C-B216FF9A-38314F11-1C46CF42-BAD6739C-71FB102E-05609120-C7D670DF-D8B548CC-C22A47E9-030C113A-5B904144-CDBC6301-455664B4"
"AA555A0000000101","","2016-01-10 05:25:30.594Z",1863256411, 867600000,0, 3,"CRC_BAD",  8,"LORA",125000,"SF7"   ,"2/3",-119,-10.8,"86949F42-970D23C6"
"AA555A0000000101","","2016-01-10 05:27:05.837Z",1958513619, 868300000,1, 1,"CRC_BAD", 11,"LORA",125000,"SF7"   ,"4/7",-120,-10.8,"2BAA66EC-DBABC029-D86B9E"
"AA555A0000000101","","2016-01-10 05:27:37.576Z",1990251132, 868000000,0, 5,"CRC_BAD",101,"LORA",125000,"SF7"   ,"1/2",-118,-11.8,"0321908B-BF4E9060-08B1E563-0EC2A879-D66D5A4B-267C2F0D-DD8660F1-8913D6E4-B71ACCF9-5772E637-C77ABA82-0976F57F-D5968DD9-B076E498-1B80063E-A36482FD-48EF6ADB-45095380-A838FB44-5EAF9077-5F8F3589-B8FA74A3-3EF35C60-E941FC18-527855E9-62"
"AA555A0000000101","","2016-01-10 05:29:38.206Z",2110870747, 867600000,0, 3,"CRC_BAD", 29,"LORA",125000,"SF7"   ,"4/5",-119,-11.5,"7A6B7C86-7A8B2FAB-C59BDA54-33B1D9CA-B4BE840C-DBA8D88E-DCEA302A-D3"
"AA555A0000000101","","2016-01-10 05:30:25.701Z",2158363932, 868200000,0, 6,"CRC_BAD",129,"LORA",125000,"SF7"   ,"4/5",-119,-11.8,"75AAE4DC-8BB433A5-3EB1C63C-470BDF1C-13A8F338-FABCE4D6-D7E5A767-08582AE8-31B89878-C7AECDC3-96116C97-6C8FAD57-E0A9656D-7BBF4779-F0B0242C-60934135-C78ECEBA-24C7AB7F-05252478-452C7CAA-178B5083-ADB20150-AA9EBD67-FC964B64-A271A1FA-6B2AEC94-62F8948E-4164B5A5-FB80BC9F-A42D20BD-3CDB95FA-98268DEA-86"
"AA555A0000000101","","2016-01-10 05:31:41.137Z",2233798452, 868200000,0, 6,"CRC_BAD", 99,"LORA",125000,"SF8"   ,"1/2",-119,-14.0,"E7379BF5-48D706D9-C33F24EF-0E4E0748-551E5189-6E42E558-7AE9296C-B5712394-CA0005D0-68349B67-39E9EC99-45B9523F-FCA6758F-3C659E6D-195F28A4-E36AEABD-049E789C-8014DFC3-B1D03537-78270709-ECEEB61B-C4966974-1B4642CD-8E4EFAF8-761F08"
