"gateway ID","node MAC","UTC timestamp","us count","frequency","RF chain","RX chain","status","size","modulation","bandwidth","datarate","coderate","RSSI","SNR","payload"
"AA555A0000000101","","2016-01-10 12:17:24.948Z", 806659987, 868500000,1, 2,"CRC_BAD",194,"LORA",125000,"SF7"   ,"4/7",-117,-11.2,"57330EC8-49773F98-779988CA-F3213152-DF0D078A-BB51124E-BD92663D-2681C3F1-74BF78AE-CE20CD50-B93279D3-086964EA-C8148C6D-C9473D31-C1235449-B9D07F2F-4BD0D234-C250C99D-DAD0B28A-9BD50678-B74408AA-DF72DA7C-29FA4A9B-F4CBA824-699985B9-8D100654-71BA93FF-0C1B4FD8-9AD1C81A-AE3E9C67-A7525007-DCFFE854-98BB985E-4C8DC9C6-81ABAE0E-CAA2A6EB-3751EDA7-018BA77A-31701E2E-BED10049-E6F287CE-9106D54E-1593432F-DCEA8BF3-5B5A29A8-B1EF5DEE-73F67732-74A6C159-C544"
"AA555A0000000101","","2016-01-10 12:23:28.839Z",1170532716, 868300000,1, 1,"CRC_BAD",153,"LORA",125000,"SF8"   ,"4/5",-115,-13.5,"15453992-8480821D-F1BBFD5A-8D21AB76-76DF34B2-FB0C71F3-8CF0844F-805FF274-13C80EBC-9354E3F0-D0DE3F7A-452855B5-86BE56D5-260512FB-7074BEE0-610B5273-DE0F565D-D7B49910-35303526-DEB52A5F-6D9DC73C-E96384D3-F860A268-89A61AA0-F31F124A-DA40D50E-8D6C79B2-F2A6788C-5450BC1B-0D03FCF2-76C6C2EC-884CCE9A-2F38DE0A-6DB86A04-5A2F2D3E-CFAB0BE8-C2B4FA8B-609B28C4-14"
"AA555A0000000101","","2016-01-10 12:26:33.493Z",1355181084, 868200000,0, 6,"CRC_BAD", 25,"LORA",125000,"SF7"   ,"2/3",-115,-11.5,"769EAC89-EDB280F9-7F952800-DDCC701F-DBD8A35F-58BEE038-92"
"AA555A0000000101","","2016-01-10 12:30:07.238Z",1568913628, 868000000,0, 5,"CRC_BAD",213,"LORA",125000,"SF7"   ,""   ,-119,-11.5,"FF3921C4-6C0922B4-8F5D811E-A8D1E819-D3CA1A78-08688423-E58389A9-89AC22CC-2FAFE6CA-4BF04ECE-48B9193A-85496FA4-93DD83D3-B5C0C8E6-BC41C9E4-4D9C7FF7-23285423-3CAD4480-82DA75AD-D3366F10-0EF7212D-5F59FD95-2E2D9009-8AB91F8C-DB7ECA9E-323D541D-71986474-E34BD3F9-69A8E674-DEEF3938-A88D5879-93794112-C65F0C31-2EE8BFE9-F21F1669-A4A3ED38-8C8E6184-6B1A4E59-FEFEC8CC-B96BC30F-9C20D323-41005D20-43C4E9B1-43E4A818-0CED9610-F1EA27A7-59B4D1A8-88CCBF0F-30C26441-E7393D9E-943F2AEB-8A720228-5D87D584-26"
"AA555A0000000101","","2016-01-10 12:31:05.016Z",1626687187, 867600000,0, 3,"CRC_BAD",154,"LORA",125000,"SF7"   ,"4/7",-120,-11.5,"6AF9077B-1675F084-192F1900-1127984A-F0AF86AA-33FD7301-C14163DF-2F129D1F-DB2168E5-66776343-E69FCE8A-ED5CAD3F-3BCBB40D-163D555C-F7FC13E0-881A84B6-1153CEDF-7E0ACDBD-4224D43E-E7EF454E-0A5CFFC0-7D9FBB3B-4F098607-72DEC02C-CA401972-1605A4B2-A031E933-AF4F6FDD-3EFA1662-9B3B915E-09F3E70C-3F9C5341-0F08A2D4-3AB2B967-7B833931-60AEC752-C2F5EEC6-40FF61F6-752A"
"AA555A0000000101","","2016-01-10 12:35:38.354Z",1900013228, 868400000,0, 7,"CRC_BAD",180,"LORA",125000,"SF8"   ,"1/2",-120,-13.8,"39393D21-E420ECC0-09D285DC-FCF94149-F7F7F228-5EB19F41-5D0EB0CA-7D7535F8-9A3CB37D-9A22C92B-D23D44EF-BDDD0E20-4BCE29E6-2E1C0B8A-E716934F-C734D42F-F31FE61D-09988B6A-42E14B64-BC125D4F-1C66159C-3FA14E92-A8A864DF-3E5C8343-7B3F8F68-BE99EEFC-C035DAE4-307E75DF-FAE6F29D-CC88797E-B5A1B9E1-8B138D41-FD5A7613-14F2C2B4-AB679F1C-E89A3126-5BD533F2-D614A1A3-459713BA-4C43EF62-AB4AD493-2D928575-A7A67ED4-0E34A34D-3F0F6CA3"
"AA555A0000000101","","2016-01-10 12:39:52.187Z",2153834787, 867600000,0, 3,"CRC_BAD", 91,"LORA",125000,"SF7"   ,"4/5",-120,-12.0,"D5989420-2CFEB016-C67B7B52-6F06FCFB-95932303-3858D76B-5A3E435A-3D1911F0-C3DDF4E9-538C8CCF-57D9B56D-ADA881A8-81D9553F-2E813FB9-189B923B-CD1BBE6B-6FE5B0B6-27D98E79-9BF2E317-0DE06B70-EDDA0515-3F9F0018-344BCD"
"AA555A0000000101","","2016-01-10 12:39:58.830Z",2160476083, 868000000,0, 0,"CRC_BAD",108,"LORA",125000,"SF7"   ,"2/3",-118,-11.2,"14E78305-FA8BF74B-C2D09804-B87ACD64-2118DC57-9CA1A807-D153536C-D6B100B5-5926E2FE-8BB6F625-BD4AD6D8-E399D778-DA98867D-84F94139-160B5B5B-10D42AF8-517AA79E-FBE288C7-125548A4-7D444068-070DC119-84EAD224-98DBDC61-A877B5D0-A0B97564-9E193FFA-80746AE0"
"AA555A0000000101","","2016-01-10 12:40:18.071Z",2179718787, 868000000,0, 0,"CRC_BAD", 87,"LORA",125000,"SF7"   ,"2/3",-115,-11.0,"23524C78-96C46E0B-7BAC7D4A-B79AFDC6-2AF4BB7B-5BB9070D-A4390CCA-3C6B5426-9C6E7DE6-9F88D3F6-27DBAB69-A8EDADBD-E7A7AD5B-3B6C3B28-C79D0CF1-E2AC91AA-B69AD381-202BAC35-95DF1236-818CD4DF-FB05D0D0-3FE450"
"AA555A0000000101","","2016-01-10 12:40:30.857Z",2192502804, 868200000,0, 6,"CRC_BAD",225,"LORA",125000,"SF7"   ,""   ,-111,-11.8,"1A088BC8-668B93BC-400C7F65-62B3D038-358A8EB1-ECA6264D-40FBF636-C590716E-FAE8E038-EF8F99F6-2F1D0823-9E3220C2-C195B9CA-2E393E20-AE683DB7-1423B808-B05AD1C3-37DF655A-6DC3A2E7-1BB937B3-844DF192-D8C6C73E-18FD8268-7E517493-2A57EE81-82341A3F-DCFC135D-D679B439-46A123DF-BDD8AAB9-7534A0D9-4C5A81A6-1FE783B1-43F217CD-16A85397-E34C6857-AF30A761-42A5A93B-8A858F3C-624778A9-449A4533-447B3668-ADE56538-32DCCF78-FA1E522B-C700DDB3-B5E8BB7E-67B88255-089CA115-AFF228CA-C75C6832-927D3B2B-80783FC4-8D879820-4C171260-41C2DF22-2C"
