"gateway ID","node MAC","UTC timestamp","us count","frequency","RF chain","RX chain","status","size","modulation","bandwidth","datarate","coderate","RSSI","SNR","payload"
"AA555A0000000101","","2016-01-09 21:19:09.755Z",2748584668, 868500000,1, 2,"CRC_BAD",197,"LORA",125000,"SF8"   ,"4/5",-120,-13.2,"89E97E65-3ADDE65D-9B461D6A-07737045-874C257A-0DB2DDD9-AD49A43C-8D7EC34A-D43C3815-DA59715B-CAB909F1-8EBF549B-35903940-3E12B4E1-138354F4-F76E2B85-F8106561-6F1586E0-FC93F608-B98CCB67-885A3F4F-9DB664B4-6D48F285-8410CB48-3D4EACEA-6D917D51-AFF2F99E-970FF0A7-85BBA12E-2D328FFF-662D6882-BB2E7842-E89C353F-33FF2D72-E73E0D1C-8C4B6EAA-E738FEC9-2B2E09E1-59D99A4B-1A68FB02-4657089F-17D269B8-888264E6-D3212935-5FFDFBC6-5DB4B574-0BF678A6-DB5E873A-F5DC0A91-37"
"AA555A0000000101","","2016-01-09 21:19:19.401Z",2758230187, 868500000,1, 2,"CRC_BAD",212,"LORA",125000,"SF7"   ,"2/3",-119,-11.0,"E6837787-6030E48B-9CAC383D-CC6AD2EC-976F343A-7F4FD3D7-7680DD7C-0A354E6C-9F1F9060-03BC9940-2C435A70-3FECDDD4-D9822F54-3C271C34-80AB4EA6-AF245D9E-26677FEC-C705B8E6-786435D5-1A9A3BC3-488EE9B1-6A8F2B17-6E3FB363-8ABAC614-22AB3638-E3B57270-F2CDED70-B0426BD0-CA3373BD-1CEA5A3B-61D295A9-FD0C4A65-BC37A8B6-7A3E5459-A9F77B13-6B1632C9-F1029B85-D707D821-881B6E95-8C6C3C4B-170E8CCA-CA969FA9-7218AE02-53F2AF38-6ECA5969-DF96DB5C-A95070F9-261323CC-D5626600-AAA71BE4-7D292DAD-4C7B33F4-A1AA92E1"
"AA555A0000000101","","2016-01-09 21:20:11.167Z",2809992995, 868500000,1, 2,"CRC_BAD",100,"LORA",125000,"SF7"   ,"2/3",-118,-11.5,"46F9A500-EAD9A722-75A324B8-3BDB71BA-514C23E1-80EFB20C-F611600E-1927772D-15AC4021-9DE75404-F0C494CC-B5E10F98-CB3FB7B7-95EFAB78-D9A01748-03E8B442-17C6EDCC-BB00348C-EC42E3EF-1CF10FE4-5A6C3C98-350C2B4B-90918C51-94471689-579FB196"
"AA555A0000000101","","2016-01-09 21:20:52.621Z",2851446563, 868300000,1, 1,"CRC_BAD", 72,"LORA",125000,"SF7"   ,""   ,-119,-11.5,"EFC40B6E-E1866171-AB4221D7-167B9DAB-DB26AA5C-72E4A11A-5A1BA38A-8C610588-946334DC-D1D523DB-E64CD76F-35787FE0-73D65E87-6002AA29-5157ED40-918C8DD0-A05ED3BA-76034D4E"
"AA555A0000000101","","2016-01-09 21:24:05.510Z",3044326532, 868000000,0, 5,"CRC_BAD", 13,"LORA",125000,"SF7"   ,"4/7",-118,-11.5,"35E66F4A-D6E7428D-57C195E2-BC"
"AA555A0000000101","","2016-01-09 21:24:40.675Z",3079487467, 868500000,1, 2,"CRC_BAD", 60,"LORA",125000,"SF7"   ,""   ,-117,-10.8,"DD91BCEC-DB9E60DF-1E66E31E-14CF4162-40253C9D-E4CD5D27-37129904-48910493-37DA46EB-23668BF1-419FD73A-6604DF3C-D63768C5-D4275552-02D6B065"
"AA555A0000000101","","2016-01-09 21:25:05.260Z",3104073371, 868000000,0, 0,"CRC_BAD",174,"LORA",125000,"SF7"   ,"1/2",-118,-11.8,"7A9B7DC8-BCD4A58C-1608A8B8-6731013B-DFEE65E9-37D8137A-9D66C090-412FDDF5-97020E82-36D839F1-12D98556-D7BDB8CA-D8388281-053D02B4-E3429965-084D59D9-3372D492-750D46FD-FF7F68A8-C3302424-B8BA6BD3-581BB490-CBB97DF5-193A5ED4-34016720-536D2CCD-7F91F2DA-770EC996-9EB3DA66-833DE651-AA474E89-FD48A0A5-061FC31A-899D5553-76A9BC1F-55C7590E-490F9BE0-4E8B365C-25F1BDE1-397A1055-8D8876BD-D5897346-BD250F5C-CE21"
"AA555A0000000101","","2016-01-09 21:25:39.795Z",3138607972, 868200000,0, 6,"CRC_BAD",165,"LORA",125000,"SF7"   ,"4/7",-118,-11.5,"CDF3F463-8DF20FD6-A9597BC4-FE4AFC58-2E5A9235-C30D68AC-BDD1B55D-9642FD50-16501120-3579E77E-AD413C9A-FB0DC6EE-5EA5562D-66B12716-4AD2C44D-10B3A27A-09F73A5D-25A9C1F1-8ED02C95-219F4736-6A4E080A-DB282DF8-C03B2C4D-DB10286D-F705C234-2485210C-6B824AEB-B315EA8D-D02F0AB3-836D1AD3-51D169E5-AA854097-65F27AFD-D6B81AF5-2C028A03-A2F8B835-183B7D59-7F98200E-2FACE743-7416E7F0-77167806-57"
"AA555A0000000101","","2016-01-09 21:26:22.908Z",3181718308, 868300000,1, 8,"CRC_BAD",161,"LORA",250000,"SF7"   ,"4/5",-114,-11.5,"F12006D0-F319061F-4A586A93-64347C36-86DC9DD5-D549E319-8150063F-0FD06F6A-F9D6EA80-194E8066-0B245494-5E2293F4-7466C58A-89B966D8-4CF40725-826D2745-CFA670DD-0ADAF2B1-20E4D2FD-E7D172D8-347E8F47-D11C479A-8A50C063-DD1EDB5D-F6BF9496-19BAC4D5-2EB6143D-CDA0D080-4E2E6024-CCB17E0C-F6CE4B5B-A6138B7C-07B76E1C-9451117D-39191535-BCF57741-161A88E2-7636BB66-6208B415-7AB182CB-44"
"AA555A0000000101","","2016-01-09 21:27:10.365Z",3229170904, 868300000,1, 8,"CRC_BAD",255,"LORA",250000,"SF7"   ,"1/2",-114,-11.5,"E173C7DC-293917B6-5D3C7DA6-BF28DBE5-6E412610-811DF92A-FAC13503-183BEAEB-B6FFD8A1-5CAD897B-30F298B4-DD0AB588-1D30320D-342B2FD5-34B38516-1A316AAA-22DAC916-E13C187D-98A5F440-D728B5F7-E4993961-F1937CF7-B30A69FA-75C62974-A2C55171-0C32C60B-598B5F2D-C751B1DD-B4B16FC3-8C89150D-5D96977F-FD609759-571A0A70-1C7B2886-F841FD4A-B998A485-CFE65A20-2C2C1FB6-E449ECAA-4E912923-39785F2B-355BB1D4-0F8E0AAF-0BF219B7-457EB20A-2AA3FF1D-25868937-DEAF32DF-BA1E8E0C-96F01AB7-FC50D0B8-EF2C2DEC-8226AECE-31C0301E-E3032960-0AA344BA-26988A18-5403D8D6-F1FA9DBB-F25E83CA-5A43B948-FD791DD0-776DA6ED-B73F09"
